IDN,1995,0.4,1.0,0.55,71.0
IRN,1995,0.75,1.0,1.0,83.0
IRQ,1995,1.0,1.0,1.0,100.0
IRL,1995,0.15,0.25,0.25,15.0
ISR,1995,0.35,0.25,0.15,30.0
PSE,1995,1.0,1.0,1.0,94.0
ITA,1995,0.1,0.55,0.6,30.0
JAM,1995,0.3,0.25,0.35,18.0
JPN,1995,0.2,0.4,0.35,20.0
JOR,1995,0.6,0.85,0.75,48.0
KAZ,1995,0.8,0.95,0.8,61.0
KEN,1995,0.6,0.7,0.2,52.0
KIR,1995,0.2,0.9,0.1,24.0
XKX,1995,0.0,0.0,0.0,-1.3452491544043141
KWT,1995,0.6,0.95,0.9,70.0
KGZ,1995,0.6,0.9,0.65,52.0
LAO,1995,0.9,1.0,1.0,68.0
LVA,1995,0.1,0.55,0.6,29.0
LBN,1995,0.4,0.75,0.7,56.0
LSO,1995,0.65,0.75,0.85,52.0
LBR,1995,0.45,1.0,0.85,71.0
LBY,1995,1.0,1.0,1.0,85.0
LIE,1995,0.0,0.0,0.0,-1.3452491544043141
LTU,1995,0.2,0.45,0.65,29.0
LUX,1995,0.1,0.2,0.2,10.0
MKD,1995,0.5,0.7,0.5,34.0
MDG,1995,0.4,0.6,0.6,44.0
MWI,1995,0.65,0.6,0.7,43.0
MYS,1995,0.95,0.9,0.55,64.0
MDV,1995,0.8,0.9,0.9,62.0
MLI,1995,0.9,0.65,0.55,52.0
MLT,1995,0.25,0.55,0.4,24.0
MHL,1995,0.1,0.3,0.55,19.0
MRT,1995,1.0,0.95,0.6,77.0
MUS,1995,0.4,0.55,0.3,30.0
MEX,1995,0.3,0.6,0.65,54.0
FSM,1995,0.1,0.55,0.5,23.0
MDA,1995,0.6,0.95,0.65,47.0
MCO,1995,0.0,0.0,0.0,-1.614587117412043
MNG,1995,0.7,0.75,0.6,41.0
MNE,1995,0.0,0.0,0.0,-1.3452491544043141
MAR,1995,0.7,0.65,0.55,53.0
MOZ,1995,0.85,0.4,0.7,54.0
MMR,1995,1.0,1.0,0.95,99.0
NAM,1995,0.3,0.2,0.45,23.0
NRU,1995,0.1,0.5,0.3,18.0
NPL,1995,0.8,0.85,0.7,54.0
NLD,1995,0.3,0.15,0.2,18.0
NZL,1995,0.1,0.15,0.15,8.0
NIC,1995,0.55,0.55,0.5,53.0
NER,1995,0.65,0.8,0.7,61.0
NGA,1995,0.85,0.95,0.55,69.0
PRK,1995,1.0,1.0,1.0,92.0
NOR,1995,0.1,0.15,0.15,8.0
OMN,1995,1.0,0.95,1.0,69.0
PAK,1995,0.4,0.85,0.55,59.0
PLW,1995,0.0,0.0,0.0,-1.384343867216785
PAN,1995,0.3,0.2,0.45,22.0
PNG,1995,0.2,0.3,0.4,23.0
PRY,1995,0.2,0.7,0.5,56.0
PER,1995,0.5,0.8,0.55,57.0
PHL,1995,0.2,0.55,0.8,46.0
POL,1995,0.45,0.4,0.2,29.0
PRT,1995,0.1,0.4,0.2,16.0
QAT,1995,0.8,1.0,1.0,64.0
ROU,1995,0.3,0.7,0.85,50.0
RUS,1995,0.25,0.55,0.45,55.0
RWA,1995,0.0,0.0,0.0,-1.1064639441580084
KNA,1995,0.2,0.4,0.25,19.0
LCA,1995,0.1,0.2,0.3,13.0
VCT,1995,0.1,0.2,0.3,12.0
WSM,1995,0.35,0.55,0.5,29.0
SMR,1995,0.0,0.0,0.0,-1.5316687775244873
STP,1995,0.6,0.6,0.35,34.0
SAU,1995,1.0,1.0,1.0,76.0
SEN,1995,0.7,0.75,0.65,48.0
SRB,1995,0.0,0.0,0.0,-1.3452491544043141
SCG,1995,1.0,0.95,0.75,87.0
SYC,1995,0.8,0.8,0.7,57.0
SLE,1995,1.0,0.95,0.8,72.0
SGP,1995,0.9,0.9,0.8,65.0
SVK,1995,0.5,0.9,0.6,55.0
SVN,1995,0.2,0.6,0.55,37.0
SLB,1995,0.3,0.3,0.3,18.0
SOM,1995,0.0,0.0,0.0,-1.3452491544043141
SOM,1995,0.0,0.0,0.0,-1.3452491544043141
ZAF,1995,0.4,0.35,0.2,30.0
KOR,1995,0.15,0.8,0.35,28.0
SSD,1995,0.0,0.0,0.0,-1.3452491544043141
ESP,1995,0.1,0.3,0.55,23.0
LKA,1995,0.5,0.6,0.6,41.0
SDN,1995,1.0,1.0,1.0,76.0
SUR,1995,0.2,0.6,0.7,45.0
SWZ,1995,0.8,0.85,0.95,73.0
SWE,1995,0.2,0.1,0.2,10.0
CHE,1995,0.2,0.1,0.15,10.0
SYR,1995,1.0,1.0,1.0,75.0
TWN,1995,0.2,0.5,0.35,30.0
TJK,1995,1.0,1.0,1.0,93.0
TZA,1995,0.7,0.6,0.45,49.0
THA,1995,0.4,0.75,0.75,49.0
GMB,1995,1.0,0.9,0.2,63.0
TLS,1995,0.0,0.0,0.0,-1.3452491544043141
TGO,1995,0.8,1.0,1.0,67.0
TON,1995,0.3,0.6,0.8,37.0
TTO,1995,0.2,0.45,0.55,25.0
TUN,1995,0.9,0.95,0.9,64.0
TUR,1995,0.8,0.75,0.55,73.0
TKM,1995,1.0,1.0,1.0,84.0
TUV,1995,0.0,0.0,0.0,-1.3452491544043141
UGA,1995,0.4,0.65,0.6,38.0
UKR,1995,0.7,0.6,0.75,42.0
ARE,1995,1.0,0.95,0.9,77.0
GBR,1995,0.4,0.3,0.25,22.0
USA,1995,0.1,0.1,0.25,12.0
URY,1995,0.45,0.25,0.15,25.0
UZB,1995,1.0,1.0,1.0,79.0
VUT,1995,0.6,0.9,0.7,54.0
VEN,1995,0.7,0.75,0.5,49.0
VNM,1995,1.0,0.95,1.0,68.0
PSE,1995,0.0,0.0,0.0,-1.1416745329955802
YEM,1995,1.0,0.9,0.9,63.0
ZMB,1995,0.75,0.8,0.7,61.0
ZWE,1995,0.65,0.95,0.85,59.0
AFG,1996,1.0,1.0,1.0,90.0
ALB,1996,0.9,0.8,0.6,71.0
DZA,1996,0.95,1.0,1.0,99.0
AND,1996,0.0,0.0,0.0,-1.1319384380612973
AGO,1996,1.0,0.85,0.6,69.0
ATG,1996,0.4,0.95,0.1,35.0
ARG,1996,0.35,0.35,0.3,31.0
ARM,1996,0.55,0.9,0.8,56.0
AUS,1996,0.1,0.1,0.2,8.0
AUT,1996,0.3,0.2,0.0,12.0
AZE,1996,0.95,1.0,0.75,69.0
BHS,1996,0.1,0.15,0.1,7.0
BHR,1996,1.0,1.0,0.85,60.0
BGD,1996,0.4,0.75,0.85,49.0
BRB,1996,0.1,0.4,0.3,16.0
BLR,1996,0.8,0.95,0.75,70.0
BEL,1996,0.1,0.15,0.1,10.0
BLZ,1996,0.3,0.55,0.4,25.0
BEN,1996,0.55,0.45,0.45,31.0
BTN,1996,1.0,0.9,1.0,62.0
BOL,1996,0.2,0.2,0.2,17.0
BIH,1996,0.9,0.7,0.95,76.0
BWA,1996,0.5,0.5,0.4,30.0
BRA,1996,0.2,0.4,0.4,30.0
BRN,1996,0.8,1.0,0.9,74.0
BGR,1996,0.55,0.75,0.6,46.0
BFA,1996,0.75,0.6,0.5,37.0
BDI,1996,1.0,0.95,0.95,85.0
KHM,1996,0.7,0.9,0.5,65.0
CMR,1996,1.0,0.9,0.7,72.0
CAN,1996,0.15,0.2,0.15,23.0
CPV,1996,0.5,0.3,0.5,32.0
CAF,1996,0.9,0.85,0.5,65.0
TCD,1996,0.95,0.95,0.7,72.0
CHL,1996,0.45,0.4,0.4,28.0
CHN,1996,1.0,0.9,0.75,83.0
COL,1996,0.45,0.75,0.6,54.0
COM,1996,0.65,0.55,0.55,35.0
COG,1996,0.85,0.65,0.6,52.0
COD,1996,1.0,1.0,0.5,84.0
CRI,1996,0.15,0.2,0.35,18.0
CIV,1996,0.9,0.65,0.55,74.0
XXC,1996,0.0,0.0,0.0,-1.1540359934791695
HRV,1996,0.9,0.8,0.6,58.0
CUB,1996,1.0,1.0,1.0,90.0
CYP,1996,0.2,0.35,0.25,16.0
CZE,1996,0.3,0.4,0.25,19.0
DNK,1996,0.1,0.1,0.25,9.0
DJI,1996,0.8,0.8,0.8,52.0
DMA,1996,0.1,0.4,0.3,16.0
DOM,1996,0.2,0.6,0.6,38.0
ECU,1996,0.35,0.5,0.3,38.0
EGY,1996,0.9,0.95,0.9,80.0
SLV,1996,0.3,0.65,0.65,41.0
GNQ,1996,0.9,1.0,0.5,78.0
ERI,1996,1.0,0.7,1.0,68.0
EST,1996,0.25,0.5,0.45,24.0
ETH,1996,0.9,0.75,0.7,57.0
FJI,1996,0.65,0.85,0.7,57.0
FIN,1996,0.1,0.35,0.3,15.0
FRA,1996,0.1,0.45,0.35,30.0
GAB,1996,0.75,0.65,0.4,49.0
GEO,1996,0.7,0.8,0.9,68.0
DEU,1996,0.2,0.2,0.15,21.0
GHA,1996,0.55,0.8,0.95,62.0
GRC,1996,0.4,0.3,0.2,29.0
GRD,1996,0.2,0.2,0.6,20.0
GTM,1996,0.45,0.7,0.4,56.0
GIN,1996,1.0,0.85,0.7,61.0
GNB,1996,0.3,0.75,0.9,49.0
GUY,1996,0.2,0.65,0.45,26.0
HTI,1996,0.6,0.65,0.7,59.0
HND,1996,0.25,1.0,0.45,34.0
HKG,1996,0.2,0.9,0.4,30.0
HUN,1996,0.2,0.75,0.5,34.0
ISL,1996,0.1,0.1,0.4,12.0
IND,1996,0.2,0.55,0.55,48.0
IDN,1996,0.8,1.0,0.65,74.0
IRN,1996,1.0,1.0,1.0,80.0
IRQ,1996,1.0,1.0,1.0,100.0
IRL,1996,0.25,0.25,0.25,18.0
ISR,1996,0.2,0.2,0.1,30.0
PSE,1996,0.9,0.8,0.4,58.0
ITA,1996,0.1,0.55,0.5,30.0
JAM,1996,0.1,0.3,0.15,11.0
JPN,1996,0.1,0.6,0.25,21.0
JOR,1996,0.8,0.8,0.5,45.0
KAZ,1996,0.7,0.9,0.9,62.0
KEN,1996,0.7,0.9,0.5,62.0
KIR,1996,0.4,0.5,0.0,18.0
XKX,1996,0.0,0.0,0.0,-1.0042086993514658
KWT,1996,0.7,0.8,0.2,42.0
KGZ,1996,1.0,1.0,0.4,60.0
LAO,1996,1.0,1.0,1.0,62.0
LVA,1996,0.05,0.35,0.55,21.0
LBN,1996,0.8,0.5,0.1,46.0
LSO,1996,1.0,1.0,0.75,55.0
LBR,1996,1.0,1.0,0.5,70.0
LBY,1996,1.0,1.0,1.0,89.0
LIE,1996,0.0,0.0,0.0,-1.0042086993514658
LTU,1996,0.3,0.4,0.3,25.0
LUX,1996,0.1,0.2,0.2,10.0
MKD,1996,0.7,0.8,0.2,36.0
MDG,1996,0.4,0.8,0.3,32.0
MWI,1996,0.6,0.2,0.3,36.0
MYS,1996,0.9,0.95,0.55,61.0
MDV,1996,0.85,1.0,0.4,68.0
MLI,1996,0.95,0.15,0.0,24.0
MLT,1996,0.75,0.1,0.0,17.0
MHL,1996,0.1,0.2,0.1,8.0
MRT,1996,1.0,1.0,0.5,71.0
MUS,1996,0.65,0.6,0.0,25.0
MEX,1996,0.5,0.5,0.5,52.0
FSM,1996,0.1,0.55,0.5,23.0
MDA,1996,1.0,0.95,0.45,62.0
MCO,1996,0.0,0.0,0.0,-1.2735466623591947
MNG,1996,0.65,0.65,0.4,34.0
MNE,1996,0.0,0.0,0.0,-1.0042086993514658
MAR,1996,1.0,0.7,0.5,48.0
MOZ,1996,0.5,0.8,0.5,36.0
MMR,1996,1.0,1.0,0.95,99.0
NAM,1996,0.2,0.7,0.1,30.0
NRU,1996,0.1,0.1,0.1,6.0
NPL,1996,0.85,0.75,0.4,52.0
NLD,1996,0.3,0.2,0.2,14.0
NZL,1996,0.1,0.15,0.05,6.0
NIC,1996,0.55,0.55,0.5,44.0
NER,1996,0.65,0.9,0.7,54.0
NGA,1996,1.0,1.0,0.9,92.0
PRK,1996,1.0,1.0,1.0,100.0
NOR,1996,0.2,0.0,0.05,5.0
OMN,1996,1.0,1.0,1.0,62.0
PAK,1996,0.5,0.75,0.15,60.0
PLW,1996,0.0,0.0,0.0,-1.0433034121639366
PAN,1996,0.75,0.2,0.55,30.0
PNG,1996,0.5,0.6,0.2,30.0
PRY,1996,0.5,0.7,0.3,52.0
PER,1996,0.8,0.5,0.3,60.0
PHL,1996,0.5,0.7,0.8,46.0
POL,1996,0.6,0.25,0.2,21.0
PRT,1996,0.45,0.2,0.2,17.0
QAT,1996,1.0,1.0,1.0,62.0
ROU,1996,0.55,0.55,0.85,49.0
RUS,1996,0.25,0.55,0.5,58.0
RWA,1996,0.9,0.95,0.95,74.0
KNA,1996,0.6,0.2,0.1,18.0
LCA,1996,0.3,0.25,0.1,13.0
VCT,1996,0.3,0.4,0.1,16.0
WSM,1996,0.35,0.55,0.5,28.0
SMR,1996,0.0,0.0,0.0,-1.190628322471639
STP,1996,0.6,0.8,0.3,48.0
SAU,1996,1.0,1.0,1.0,62.0
SEN,1996,0.7,0.45,0.3,31.0
SRB,1996,0.0,0.0,0.0,-1.0042086993514658
SCG,1996,1.0,1.0,0.85,77.0
SYC,1996,1.0,1.0,0.5,50.0
SLE,1996,1.0,1.0,0.75,75.0
SGP,1996,1.0,0.9,0.85,61.0
SVK,1996,0.8,0.65,0.5,41.0
SVN,1996,0.3,0.5,0.55,27.0
SLB,1996,0.25,0.25,0.15,13.0
SOM,1996,1.0,1.0,1.0,79.0
SOM,1996,0.0,0.0,0.0,-1.0042086993514658
ZAF,1996,0.4,0.4,0.4,30.0
KOR,1996,0.3,0.4,0.1,22.0
SSD,1996,0.0,0.0,0.0,-1.0042086993514658
ESP,1996,0.3,0.35,0.2,17.0
LKA,1996,0.6,0.5,0.35,46.0
SDN,1996,1.0,1.0,1.0,80.0
SUR,1996,0.5,0.55,0.5,31.0
SWZ,1996,0.95,1.0,0.5,69.0
SWE,1996,0.2,0.1,0.2,10.0
CHE,1996,0.2,0.1,0.1,8.0
SYR,1996,1.0,1.0,0.5,75.0
TWN,1996,0.2,0.5,0.4,30.0
TJK,1996,1.0,1.0,1.0,96.0
TZA,1996,0.85,0.85,0.5,49.0
THA,1996,0.55,0.45,0.35,31.0
GMB,1996,1.0,0.9,0.2,62.0
TLS,1996,0.0,0.0,0.0,-1.0042086993514658
TGO,1996,1.0,1.0,0.5,70.0
TON,1996,0.6,0.8,0.35,35.0
TTO,1996,0.4,0.5,0.4,26.0
TUN,1996,1.0,1.0,0.5,70.0
TUR,1996,0.75,0.9,0.55,74.0
TKM,1996,1.0,1.0,1.0,84.0
TUV,1996,0.0,0.0,0.0,-1.0042086993514658
UGA,1996,0.7,0.75,0.15,38.0
UKR,1996,0.6,0.45,0.4,39.0
ARE,1996,1.0,1.0,1.0,76.0
GBR,1996,0.35,0.2,0.35,22.0
USA,1996,0.1,0.1,0.3,14.0
URY,1996,0.5,0.5,0.25,25.0
UZB,1996,1.0,1.0,1.0,75.0
VUT,1996,0.85,0.75,0.5,42.0
