AFG,1990,1.530548943
AFG,1991,1.530104634
AFG,1992,1.529283388
AFG,1993,1.530944208
AFG,1994,1.532076475
AFG,1995,1.532239481
AFG,1996,1.532683974
AFG,1997,1.536112966
AFG,1998,1.539081006
AFG,1999,1.542162724
AFG,2000,1.54676896
AFG,2001,1.576023625
AFG,2002,1.60991678
AFG,2003,1.645958882
AFG,2004,1.681040446
AFG,2005,1.719707856
AFG,2006,1.733060294
AFG,2007,1.745895509
AFG,2008,1.758505601
AFG,2009,1.773179577
AFG,2010,1.78811467
AFG,2011,1.790888617
AFG,2012,1.791552952
AFG,2013,1.795941696
AFG,2014,1.798892203
AFG,2015,1.804196184
AFG,2016,1.809624516
ALB,1990,2.173239096
ALB,1991,2.170541489
ALB,1992,2.167991612
ALB,1993,2.163325251
ALB,1994,2.156441469
ALB,1995,2.156305414
ALB,1996,2.15667511
ALB,1997,2.159053815
ALB,1998,2.160589572
ALB,1999,2.162014573
ALB,2000,2.163369115
ALB,2001,2.166677149
ALB,2002,2.170690537
ALB,2003,2.173436063
ALB,2004,2.176153631
ALB,2005,2.181151223
ALB,2006,2.188204415
ALB,2007,2.193812933
ALB,2008,2.203855831
ALB,2009,2.213909297
ALB,2010,2.222799259
ALB,2011,2.239065614
ALB,2012,2.255031001
ALB,2013,2.273042178
ALB,2014,2.286470391
ALB,2015,2.303810588
ALB,2016,2.325537531
DZA,1990,1.369729748
DZA,1991,1.371106842
DZA,1992,1.37455292
DZA,1993,1.375582725
DZA,1994,1.376193645
DZA,1995,1.378185656
DZA,1996,1.382927309
DZA,1997,1.384855975
DZA,1998,1.389233362
DZA,1999,1.392717516
DZA,2000,1.396571638
DZA,2001,1.400456161
DZA,2002,1.40368078
DZA,2003,1.407957289
DZA,2004,1.413864398
DZA,2005,1.41693756
DZA,2006,1.425715788
DZA,2007,1.432688517
DZA,2008,1.444622111
DZA,2009,1.448608204
DZA,2010,1.458946208
DZA,2011,1.461770616
DZA,2012,1.468371777
DZA,2013,1.471399378
DZA,2014,1.478000186
DZA,2015,1.48201422
DZA,2016,1.485914602
ASM,1990,1.619195771
ASM,1991,1.620720754
ASM,1992,1.620827913
ASM,1993,1.622809659
ASM,1994,1.622185426
ASM,1995,1.624042821
ASM,1996,1.620720206
ASM,1997,1.617196982
ASM,1998,1.614966063
ASM,1999,1.614621265
ASM,2000,1.6131676
ASM,2001,1.609200141
ASM,2002,1.607360935
ASM,2003,1.602649538
ASM,2004,1.602803592
ASM,2005,1.600018832
ASM,2006,1.600864032
ASM,2007,1.602715472
ASM,2008,1.602782047
ASM,2009,1.605408093
ASM,2010,1.606243854
ASM,2011,1.607600938
ASM,2012,1.61219965
ASM,2013,1.613139762
ASM,2014,1.616619166
ASM,2015,1.618381122
ASM,2016,1.622431805
AND,1990,2.046950651
AND,1991,2.051852924
AND,1992,2.058545614
AND,1993,2.064456253
AND,1994,2.066760345
AND,1995,2.072955953
AND,1996,2.076064948
AND,1997,2.078228693
AND,1998,2.079299382
AND,1999,2.08441379
AND,2000,2.087293969
AND,2001,2.09184107
AND,2002,2.095589573
AND,2003,2.101027361
AND,2004,2.104739777
AND,2005,2.108936426
AND,2006,2.110214085
AND,2007,2.109805324
AND,2008,2.110073172
AND,2009,2.112412615
AND,2010,2.111670648
AND,2011,2.116457758
AND,2012,2.124380081
AND,2013,2.126462464
AND,2014,2.131488941
AND,2015,2.136044307
AND,2016,2.141101537
AGO,1990,1.970237958
AGO,1991,1.961185709
AGO,1992,1.952058343
AGO,1993,1.944009689
AGO,1994,1.939005226
AGO,1995,1.930909435
AGO,1996,1.922459229
AGO,1997,1.919343911
AGO,1998,1.913980577
AGO,1999,1.907983069
AGO,2000,1.902439472
AGO,2001,1.898642497
AGO,2002,1.893707941
AGO,2003,1.888277593
AGO,2004,1.882815869
AGO,2005,1.878406715
AGO,2006,1.88297023
AGO,2007,1.887803627
AGO,2008,1.890504668
AGO,2009,1.894104849
AGO,2010,1.898727488
AGO,2011,1.902502578
AGO,2012,1.906556054
AGO,2013,1.912448002
AGO,2014,1.914565862
AGO,2015,1.919691247
AGO,2016,1.923945336
ATG,1990,3.035652429
ATG,1991,3.014684391
ATG,1992,2.991938208
ATG,1993,2.973370419
ATG,1994,2.952442968
ATG,1995,2.926274614
ATG,1996,2.909188832
ATG,1997,2.89069904
ATG,1998,2.86863454
ATG,1999,2.849375616
ATG,2000,2.835561993
ATG,2001,2.819536583
ATG,2002,2.809652393
ATG,2003,2.802673358
ATG,2004,2.794669184
ATG,2005,2.784941895
ATG,2006,2.774683046
ATG,2007,2.762491614
ATG,2008,2.749484478
ATG,2009,2.735703448
ATG,2010,2.725535945
ATG,2011,2.71497542
ATG,2012,2.700740316
ATG,2013,2.692794482
ATG,2014,2.684579736
ATG,2015,2.676053807
ATG,2016,2.667382617
ARG,1990,3.183791019
ARG,1991,3.248808491
ARG,1992,3.317671689
ARG,1993,3.389779748
ARG,1994,3.462326939
ARG,1995,3.54141027
ARG,1996,3.540548953
ARG,1997,3.540209595
ARG,1998,3.538001484
ARG,1999,3.537269303
ARG,2000,3.53714191
ARG,2001,3.542541885
ARG,2002,3.550713366
ARG,2003,3.555686054
ARG,2004,3.562369744
ARG,2005,3.568274655
ARG,2006,3.462465666
ARG,2007,3.358589627
ARG,2008,3.272642265
ARG,2009,3.180213335
ARG,2010,3.09992768
ARG,2011,3.102601164
ARG,2012,3.102472023
ARG,2013,3.107290281
ARG,2014,3.110867381
ARG,2015,3.11442804
ARG,2016,3.118683385
ARM,1990,2.522360836
