FJI,1995,0.6,0.85,56.0,0.7
FIN,1995,0.1,0.35,15.0,0.3
FRA,1995,0.1,0.45,27.0,0.35
GAB,1995,0.7,0.6,52.0,0.4
GEO,1995,0.5,0.8,70.0,0.9
DEU,1995,0.2,0.2,18.0,0.15
GHA,1995,0.55,0.8,62.0,0.95
GRC,1995,0.4,0.3,26.0,0.2
GRD,1995,0.2,0.2,20.0,0.6
GTM,1995,0.45,0.7,60.0,0.4
GIN,1995,1.0,0.8,66.0,0.7
GNB,1995,0.3,0.75,50.0,0.9
GUY,1995,0.2,0.65,28.0,0.45
HTI,1995,0.65,0.65,51.0,0.7
HND,1995,0.25,1.0,45.0,0.35
HKG,1995,0.2,0.8,30.0,0.4
HUN,1995,0.2,0.75,38.0,0.6
ISL,1995,0.1,0.1,12.0,0.4
IND,1995,0.2,0.55,49.0,0.55
IDN,1995,0.4,1.0,71.0,0.55
IRN,1995,0.75,1.0,83.0,1.0
IRQ,1995,1.0,1.0,100.0,1.0
IRL,1995,0.15,0.25,15.0,0.25
ISR,1995,0.35,0.25,30.0,0.15
PSE,1995,1.0,1.0,94.0,1.0
ITA,1995,0.1,0.55,30.0,0.6
JAM,1995,0.3,0.25,18.0,0.35
JPN,1995,0.2,0.4,20.0,0.35
JOR,1995,0.6,0.85,48.0,0.75
KAZ,1995,0.8,0.95,61.0,0.8
KEN,1995,0.6,0.7,52.0,0.2
KIR,1995,0.2,0.9,24.0,0.1
XKX,1995,0.0,0.0,0.0,0.05297866731182399
KWT,1995,0.6,0.95,70.0,0.9
KGZ,1995,0.6,0.9,52.0,0.65
LAO,1995,0.9,1.0,68.0,1.0
LVA,1995,0.1,0.55,29.0,0.6
LBN,1995,0.4,0.75,56.0,0.7
LSO,1995,0.65,0.75,52.0,0.85
LBR,1995,0.45,1.0,71.0,0.85
LBY,1995,1.0,1.0,85.0,1.0
LIE,1995,0.0,0.0,0.0,0.05297866731182399
LTU,1995,0.2,0.45,29.0,0.65
LUX,1995,0.1,0.2,10.0,0.2
MKD,1995,0.5,0.7,34.0,0.5
MDG,1995,0.4,0.6,44.0,0.6
MWI,1995,0.65,0.6,43.0,0.7
MYS,1995,0.95,0.9,64.0,0.55
MDV,1995,0.8,0.9,62.0,0.9
MLI,1995,0.9,0.65,52.0,0.55
MLT,1995,0.25,0.55,24.0,0.4
MHL,1995,0.1,0.3,19.0,0.55
MRT,1995,1.0,0.95,77.0,0.6
MUS,1995,0.4,0.55,30.0,0.3
MEX,1995,0.3,0.6,54.0,0.65
FSM,1995,0.1,0.55,23.0,0.5
MDA,1995,0.6,0.95,47.0,0.65
MCO,1995,0.0,0.0,0.0,0.05297866731182399
MNG,1995,0.7,0.75,41.0,0.6
MNE,1995,0.0,0.0,0.0,0.05297866731182399
MAR,1995,0.7,0.65,53.0,0.55
